hospital_name,indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015,observed_rate_2016,expected_rate_2016,SMR_2016,number_of_cases_2016,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018,observed_rate_2019,expected_rate_2019,SMR_2019,number_of_cases_2019,observed_rate_2020,expected_rate_2020,SMR_2020,number_of_cases_2020,observed_rate_2021,expected_rate_2021,SMR_2021,number_of_cases_2021
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,17,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,17,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,17,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,0,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,0,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,0,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,530,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,530,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,530,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,1,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,1,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,1,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,7,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,7,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,16,,,,7,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,17,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,17,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,17,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,0,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,0,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,0,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,530,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,530,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,530,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,1,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,1,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,1,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,7,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,7,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,3,,,,7,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,17,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,17,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,17,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,17,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,0,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,0,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,0,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,0,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,530,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,530,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,530,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,530,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,1,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,1,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,1,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,1,,,,2
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,7,,,,561
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,7,,,,24
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,7,,,,0
HUG,A.4.1.F,,,,601,,,,605,,,,615,,,,721,,,,568,,,,606,,,,670,,,,658,,,,664,,,,695,,,,589,,,,7,,,,7,,,,2
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,1,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,1,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,222,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,222,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,227,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,1,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,1,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,222,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,222,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,1,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,1,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,0
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,0,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,254
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,1
HUG,A.5.1.F,,,,243,,,,237,,,,266,,,,226,,,,187,,,,200,,,,227,,,,228,,,,216,,,,241,,,,189,,,,0,,,,222,,,,0
